"1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","HS4","HS4 ID"
-1.6199208606,-1.7297639638,-1.7637219255,-1.8175410904,-1.8406406828,-1.6035014293,-1.5647982064,-1.683508285,-1.7429423656,-1.7557536018,-1.7771641388,-1.6796738501,-1.7686412611,-1.6618015899,-1.4436461187,-1.5295434561,-1.5409031306,-1.4611045295,-1.753992685,-1.6535437812,-1.4961736548,-1.5986965768,-1.7560798021,-1.6239810258,-1.6905084044,-1.5870654466,"Melons","0807"
-0.1392560441,-0.2459977068,-0.308568224,-0.4254424013,-0.4381885081,-0.4452063855,-0.4011630238,-0.4029237545,-0.5171554691,-0.534792315,-0.462176416,-0.5341697001,-0.6169266691,-0.6841566298,-0.5145115124,-0.497966811,-0.5663391875,-0.5267168385,-0.6064921941,-0.7735493645,-0.7567911706,-0.9188826285,-0.7226544414,-0.4903756062,-0.5406832216,-0.4004460908,"Apples and Pears","0808"
-0.3492755107,-0.6774136003,-0.7470809728,-0.7876610355,-0.7534530324,-0.6625175457,-0.661471126,-0.6904176623,-0.6444392723,-0.6782378193,-0.5119418249,-0.5346463889,-0.549310975,-0.815797369,-0.924682621,-0.8662574055,-0.9051388786,-0.9086785128,-1.3545220189,-1.5056041999,-1.522124652,-1.455527471,-1.3069585099,-1.016853485,-1.1504440282,-1.044737701,"Pitted Fruits","0809"
-1.221684951,-1.1961553809,-1.1794176422,-1.1383905303,-1.1610437917,-1.2275667006,-1.1870128819,-1.222339583,-1.1989316322,-1.0808717931,-0.9343697884,-1.0471787535,-0.9955964783,-1.0700079574,-0.979005019,-1.1198367483,-1.0866359065,-1.0380559785,-1.1884837301,-1.2881052761,-1.4414862572,-1.3721495234,-1.4238561335,-1.312180215,-1.3569824428,-1.2840234188,"Other Fruits","0810"
-0.6976829602,-0.7014316025,-0.6315113734,-0.7161807111,-0.7410984672,-0.8121762704,-0.7933420481,-0.7064441021,-0.6397415683,-0.4802124305,-0.4315731556,-0.3903619088,-0.3396361969,-0.3924019018,-0.3748626664,-0.3878063105,-0.4531832746,-0.5693030483,-0.6346698396,-0.5265492209,-0.5033372942,-0.4685444233,-0.5303329685,-0.4907055849,-0.5108324843,-0.467052676,"Frozen Fruits and Nuts","0811"
-0.7486490028,-1.1163085213,-1.1029805148,-1.4109735271,-1.4883332852,-1.4366756052,-1.389102491,-1.3034646825,-1.2084236336,-1.1442638284,-0.811439343,-0.8350362142,-1.0731213634,-1.2076362175,-1.1104473221,-1.0227965802,-0.9589371251,-0.8429281954,-0.871573163,-0.6842922442,-0.7938660317,-0.9698976868,-1.1674499169,-0.9583723464,-1.113534183,-0.9476276776,"Dried Fruits","0813"
-2.4831214843,-2.4221380815,-2.5148162051,-2.3660107644,-2.1242015067,-2.0000498896,-2.0590639783,-2.111247055,-2.1244542481,-2.1971883822,-2.1142569502,-2.1010573187,-2.135342708,-2.0572856016,-2.0224453619,-2.0061468006,-1.8877593028,-1.7698832934,-1.7649927766,-1.6902500721,-1.7626533814,-1.4823639544,-1.4365253456,-1.5086258303,-1.5020340943,-1.4465985985,"Coffee","0901"
-1.8636486384,-1.8907939779,-1.967797341,-1.8922607801,-1.8900874879,-1.8918324076,-2.0018287775,-2.0172608317,-2.206292643,-2.0873118528,-2.0597032235,-2.0487498511,-2.1125160816,-1.9076229653,-1.9278404726,-1.9574878892,-2.0367672047,-2.1271961885,-1.8782724629,-1.8536488826,-1.8101753867,-1.7818155257,-1.6603860849,-1.6801620014,-1.8742189666,-1.7627677963,"Tea","0902"
-1.2955524442,-1.5031410456,-1.4505276085,-1.621546442,-1.635466757,-1.6573902558,-1.7355410819,-1.7589743066,-1.6807574322,-1.6207870009,-1.6342786621,-1.6388896744,-1.6990767445,-1.5662845131,-1.8116512513,-1.7520910945,-1.7341842258,-1.7364614968,-1.6626027811,-1.9082999011,-1.8814936404,-2.02045142,-1.8765189192,-1.8362970493,-1.8726375894,-1.8958015864,"Pepper","0904"
,,,,,,,,,,,,,,,,,,-2.0158560322,-1.8460334316,-1.8264039423,-1.7113699337,-1.7772488598,-2.0187246428,-2.1198536798,-1.9911747295,"Vanilla","0905"
,,,,,,,,,,,,,,,,,,,-1.7866188713,-1.6858146311,-1.8800021302,-1.801632852,-1.8088252742,-2.1111480447,-2.0133835364,"Cinnamon","0906"
,,,,,,,,,,,,,,,,,,,-1.5044093879,-1.4138054944,,,,-1.4365687987,-1.760669409,"Cloves","0907"
,,,,,,,,,,,,-2.1505706584,-2.3544256607,-1.916344045,-1.9585254006,-1.8595420372,-1.5504586364,-1.5506114942,-1.8036783865,-1.9486833316,-1.8170503593,-1.7730805439,-1.8890577135,-2.1242834348,-2.1756099573,"Nutmeg, mace and cardamons","0908"
,,,,,,,,,,,-1.660594557,-1.5354814064,-1.4415692473,-1.40875228,-1.3967185367,-1.4475012316,-1.4980367936,-1.3448409493,-1.2832131686,-1.2558565249,-1.3732909725,-1.2704318276,-1.1944453177,-1.1668405407,-1.277912324,"Spice Seeds","0909"
-1.7660856267,-1.7520234011,-1.6444188859,-1.6799680018,-1.642102045,-1.6459853371,-1.7080297676,-1.6552949092,-1.5107292028,-1.3470556877,-1.3908589313,-1.3982047919,-1.4541074795,-1.4459942465,-1.3917589321,-1.4407184896,-1.3663762192,-1.4363808661,-1.5053985839,-1.5181980064,-1.6224792957,-1.6777924739,-1.6872240661,-1.5879658876,-1.537416019,-1.5077116478,"Spices","0910"
-0.3333848192,-0.5492078989,-0.5815022943,-0.5725099809,-0.7255770168,-0.6920888189,-0.9648633042,-0.8463164402,-0.9741598932,-0.779425891,-0.8572531747,-0.7383627041,-0.5908551263,-0.504529613,-0.702015297,-0.5305712586,-0.5070074407,-0.2964152125,-0.2584655079,-0.2755176464,-0.4485824278,-0.4846964399,-0.3132310926,-0.2787868161,-0.2899539705,-0.2226684644,"Wheat","1001"
0.4148962427,0.3990014555,0.3135996223,0.0080962844,-0.2318792217,-0.0853342179,-0.2971761955,0.0932235048,-0.2802331473,0.09466085,0.120210629,-0.0121098517,0.1716716701,0.062902836,0.0149998757,0.1226671255,0.0339428068,-0.1563393975,-0.0689764093,0.0905224729,-0.0674735138,-0.2849220538,-0.323102978,-0.4849105653,-0.3564935406,-0.3459476771,"Barley","1003"
,,,,,,,,,0.0314638289,-0.3333103922,-0.4980293656,-0.5955618684,-0.0227388922,0.1694938087,0.0205136641,0.0750159971,-0.0662287583,0.0333272255,0.0785709608,0.1304308942,-0.115640703,-0.3073848852,-0.3282829953,-0.2188665003,-0.2168991388,"Oats","1004"
-0.1740742013,-0.4737135344,-0.4842523858,-0.9355733545,-0.9083771813,-0.7698496191,-1.0742750264,-0.9865143091,-1.0207332879,-0.9870990963,-1.1179372647,-1.1954334841,-1.1101876749,-1.1552787041,-1.3579774056,-0.9954424522,-0.9093968847,-0.9573720983,-0.8160368185,-1.1148143894,-1.0314364108,-0.956941486,-0.9806102714,-1.0324317479,-1.0173330876,-0.8635599286,"Corn","1005"
-1.3433980938,-1.3073388858,-1.1111126125,-1.3002913768,-1.46490866,-1.4597120287,-1.1781163332,-1.1629211963,-1.5852523153,-1.5263905064,-1.5308675856,-1.4978114724,-1.853477014,-1.8219729776,-1.9480860746,-1.9132988603,-1.8124615067,-1.8843713582,-1.7424940554,-1.7311055773,-1.792774417,-1.7827023709,-1.9268701926,-2.0134111979,-1.9153795694,-1.590065578,"Rice","1006"
-0.3592215913,-0.4453567904,-0.3610003692,-1.1292902947,-1.145321911,-0.7755436069,-1.0823992736,-1.8124823032,-2.0101378928,-1.9150533461,-2.2996770738,-2.1979062403,-2.2295936569,-2.4408537057,-2.1229127956,-2.0336042959,-1.878105961,-2.1923819985,-2.0501949285,-1.9801666609,-1.7857000528,-1.9213064759,-2.0043229585,-2.1873962331,-2.2165692178,-2.1790681685,"Sorghum","1007"
,,,,,,,,,,-1.1609516618,-0.8414335722,-0.7837068346,-1.1753885802,-1.1210374847,-1.4844785349,-1.7868854311,-1.8918168968,-1.5882899431,-1.570022449,-1.686272186,-1.4789183699,-1.7031825983,-1.6516428542,-1.7443889433,-1.6457834325,"Buckwheat","1008"
-0.5383141758,-0.4159791838,-0.8511969469,-0.8177547292,-1.0102826681,-1.3370133446,-1.4113142209,-1.4862544918,-1.6788284164,-1.540355909,-1.4584048889,-1.5230708794,-1.4907082907,-1.4436285985,-1.4064835718,-1.3363587678,-1.3191306549,-1.3997247447,-1.3433523731,-1.3876512017,-1.493023387,-1.4683699484,-1.4711155311,-1.5840375226,-1.3922890005,-1.2073384424,"Wheat Flours","1101"
,,,,,,,,,-1.5020696167,-1.2650729675,-1.1138996238,-1.0063907142,-1.2566053135,-1.2293888222,-1.1876983925,-0.926965621,-1.1455233408,-1.0778702025,-1.1752044608,-0.9002027434,-0.9771426162,-1.1490301841,-1.2511762678,-1.0953290517,-0.9072636178,"Cereal Flours","1102"
,,,,,,-1.180245831,-1.1065617568,-1.1341034155,-1.1415648018,-1.0970568199,-1.0833222302,-0.8981282353,-0.7786460659,-0.9402922387,-0.8768852974,-0.8454237715,-0.9946413891,-1.0378255637,-0.7799011993,-0.7373638577,-0.8290675045,-1.0238609268,-1.1257342198,-1.1007259626,-0.9404757143,"Cereal Meal and Pellets","1103"
,,,,-0.1778346555,-0.2874710986,-0.5357056171,-0.7574107081,-0.3888623498,-0.5880309759,-0.6616166314,-0.6177119141,-0.7621792762,-0.9086124013,-0.7101693306,-0.6138615772,-0.8400430222,-0.8376240632,-0.6322974962,-0.4809690406,-0.4858930213,-0.5898003999,-0.7782156382,-0.8281135392,-0.7908706494,-0.7645824054,"Processed Cereals","1104"
,,,,,,,,,,-0.188556074,-0.1334497765,-0.0476412041,-0.1816314453,-0.1919097032,0.0665937553,-0.1027571919,-0.4368663986,-0.1956150396,0.2232252577,0.526696889,0.825045079,0.8442625835,0.8131951279,1.033797073,0.4674566433,"Potato Flours","1105"
,,,,,,,,,,,,,,,,,-1.5331827477,-1.4747249011,-1.406627399,-1.555520684,-1.5107537202,-1.6352308186,-1.5627008788,-1.4648586148,-1.3218969097,"Legume Flours","1106"
0.4522160903,0.4029187897,0.3798132474,0.400006243,0.2332284706,0.3716256279,0.3892762099,0.3574755325,0.2069050917,0.2589803306,0.2518333233,0.381950503,0.2391772522,0.0696373307,0.1061271101,0.2661197595,0.315848039,0.1600777217,-0.0807481473,-0.099021913,-0.0486143021,0.1177036989,-0.0894924335,-0.0270733786,-0.3222230437,-0.2696014656,"Malt","1107"
-0.1248032603,-0.2131350469,-0.3104343912,-0.0298467593,-0.093362551,-0.0678309465,-0.3993974095,-0.7025498982,-0.4387642128,-0.6374199175,-0.6218607951,-0.556551339,-0.4030005309,-0.6446983827,-0.7138067336,-0.5195430552,-0.5912024666,-0.4576891714,-0.4592174821,-0.2703963341,-0.3823493304,-0.384253618,-0.4351093282,-0.5754287945,-0.4538310511,-0.363877907,"Starches","1108"
,,,,,,,,0.1835550182,0.3693559783,0.3493368539,0.3640054382,0.4897640529,0.6648167257,0.5270576256,0.4942356719,0.8162213089,0.6197295677,0.6196270099,0.4950962608,0.5924971879,0.7415603583,0.7030867541,0.5435249995,0.0286430758,-0.0203654806,"Wheat Gluten","1109"
0.2751940665,-0.0463581129,-0.5349139909,-0.8591490347,-0.752006204,-0.7919230869,-0.8005616926,-0.9293731361,-0.9792994303,-0.9518796084,-1.201787882,-1.0335540957,-0.9111479873,-0.878153348,-0.7898547039,-0.7078583555,-1.1025342837,-1.0623373805,-1.1007705338,-1.0536040638,-1.1772819551,-1.1938829224,-1.1230914363,-1.667186613,-1.812075433,-2.1058270866,"Soybeans","1201"
-0.8483983558,-0.9616684479,-1.2816978901,-1.6196703691,-1.8424000938,-1.6892832536,-1.7611379705,-1.8728152819,-1.94805245,-1.7139932821,-1.8659553524,-1.8977022345,-1.9277868416,-1.8606739456,-1.982304482,-2.0432899216,-2.2633313597,-2.0396747566,-1.9996449142,-2.2281997189,-2.4032001634,-2.1863990825,-2.5659426513,-2.3808798161,-2.3059186483,-2.153469162,"Ground Nuts","1202"
,,,,,,,,,,-0.2099763137,-0.568852733,-0.7865855919,-0.9167642182,-0.5383032133,-0.6489801131,-0.7328925825,-0.9619612543,-0.6995728842,-0.56173104,-0.849926905,-1.0694586393,-0.9246110391,-0.8719973139,-1.1828905099,-1.4189029535,"Linseed","1204"
0.4206756356,0.1925523819,0.1853256293,0.1979173239,0.3684309817,0.4002862211,0.2213275354,-0.0032176405,-0.0204612651,-0.1764813769,-0.1443366614,-0.2475383535,-0.0999816162,-0.1085875655,0.227194458,0.0034420886,-0.1341921523,-0.2718687049,-0.2663913091,-0.2103036317,-0.271058706,-0.2646865297,-0.2254433867,-0.218883015,-0.1756162138,-0.0249120643,"Rapeseed","1205"
-0.4415290534,-0.5081966116,-0.5697746697,-0.6055358741,-0.4924555914,-0.4440948043,-0.1974361193,-0.5608941096,-0.5976490919,-0.6000590999,-0.5907116583,-0.502855762,-0.445555573,-0.39916223,-0.5481748075,-0.4679867963,-0.2534102655,-0.3741893563,-0.3766597389,-0.4203674283,-0.3570517125,-0.2745224163,-0.1996490304,-0.3159813614,-0.3450754084,-0.3855867743,"Sunflower Seeds","1206"
-1.7123689449,-1.6686936381,-1.7103548342,-2.022432234,-1.9697189639,-1.8729686296,-1.9751545862,-2.0823429005,-2.062327817,-2.1999638932,-2.1368190008,-2.2229805617,-2.3030641301,-2.3760050339,-2.3422387696,-2.3559469062,-2.3637510875,-2.3934483408,-2.3142048762,-2.1683070501,-2.1875944468,-2.0592641957,-2.2195731707,-2.3804313823,-2.294505907,-2.2751564245,"Other Oily Seeds","1207"
,,,,,,,-1.1473776549,-1.1962470703,-1.0530993195,-0.8435823144,-0.8524982204,-0.8919866498,-1.0526104438,-1.2731925477,-1.2339617297,-1.2126210743,-1.0011644629,-0.8561187994,-1.1591058753,-1.1120683404,-0.9574889968,-0.9624513204,-0.9671412512,-1.0964835721,-1.4601817608,"Oil Seed Flower","1208"
-0.3002943694,-0.5015770572,-0.5240130458,-0.5585589482,-0.7388581203,-0.6646054371,-0.8127970034,-0.6938447397,-0.7715418631,-0.7709338027,-0.9826977104,-0.8233893331,-1.091205135,-0.9252635739,-1.0868019936,-0.9380318527,-0.9063327071,-1.1843895195,-1.0170908798,-1.0225239599,-1.0258961075,-1.1163530628,-1.1186648981,-1.2372509726,-1.0915200814,-0.9754105548,"Sowing Seeds","1209"
,,,,,,,,,,,0.0405663374,0.0132691024,,,,,,,0.2116793529,0.167134814,0.3943841313,0.3644919473,0.4469424212,0.3247624691,0.3158129883,"Hops","1210"
-1.7377902809,-1.8065996148,-1.7999509702,-2.0727855667,-2.0359448734,-2.0898434007,-2.1141553175,-2.1501283786,-2.0602936474,-1.9920531569,-1.8896778546,-1.8947460405,-1.9848889881,-1.8566045913,-1.8612756265,-2.0226900478,-2.0286496432,-1.9388866035,-1.8204646805,-1.8286441198,-1.8772457663,-1.8670200024,-1.8631931197,-1.8401936982,-1.7533778129,-1.7492074389,"Perfume Plants","1211"
-1.6952726105,-1.6199450257,-1.5859963869,-1.7818704188,-1.7052839735,-1.9567415999,-2.0012845815,-1.9693742274,-1.8133486641,-1.6795509652,-1.7502430326,-1.8781056379,-1.6273822038,-1.6782583217,-1.5504380442,-1.5307797664,-1.7506230835,-1.8746342479,-1.7256118752,-1.6776362295,-1.6184455594,-1.7758037498,-1.7729155908,-1.6469840482,-1.7128822893,-1.6558685306,"Locust beans, seaweed, sugar beet, cane, for food","1212"
,,,,,,,,,,,,,,,,,,,,,,,,-0.3702308538,-0.6667920829,"Cereal Straws","1213"
0.4800004413,0.4182514022,-0.010368408,0.0128774749,-0.5553537774,-0.5259174128,-0.3037976787,-0.4061248635,-0.5383250692,-0.0622702497,-0.5192835777,-0.7107081532,-0.7372788087,-0.826236294,-0.6542535755,-1.0167686643,-0.9991486119,-0.9563375383,-1.0305885869,-1.1016200736,-1.1322577628,-1.2880353224,-0.8969054968,-0.8299279787,-0.5901367098,-0.6146357329,"Forage Crops","1214"
,,,,,,,-1.9855505008,-2.2810782069,-2.341093757,-2.6243015228,-2.427723929,-2.2500292104,-2.0126362182,-1.8994196722,-2.0134331854,-2.272409431,-2.2930789821,-2.2747823894,-2.1632493393,-2.2775636738,-2.1816174977,-2.3089158001,-2.3641436645,-2.5995224965,-2.5449656486,"Insect Resins","1301"
-0.7548198178,-0.6870007346,-0.7108980251,-0.7238813719,-0.8092184319,-0.7652316885,-0.6946506409,-0.7458073433,-0.3831068952,-0.6130237298,-0.606026897,-0.6552378381,-0.5859504922,-0.6060567197,-1.0093061211,-1.5088739233,-1.3751740534,-1.2294195586,-0.8610940249,-0.8568578255,-0.6621140612,-0.8749046692,-1.0318498427,-1.0606585171,-0.9933071536,-1.0908409641,"Vegetable Saps","1302"
,,,,,,,,,,-1.8540115476,-1.8751423726,-1.8625517709,-1.8737992382,-1.9334618035,-1.9202369078,-1.9038667676,-1.8226231399,-1.7233416361,-1.7224719368,-1.8524815053,-1.7454407028,-1.6430402245,-1.674542733,-1.6683066159,-1.5301209081,"Other Vegetable Products","1404"
,,,,,,,,,,,,,1.0121916228,0.9864714397,1.0469326892,0.9636863325,,,,0.8601510087,0.7553825702,0.7409344652,0.6239366707,0.4935954617,0.3160145243,"Pig and Poultry Fat","1501"
0.5689550153,0.3067209052,0.0035798898,-0.0372775166,-0.3476976515,-0.2545526416,0.2290263505,0.1762944909,-0.1313816938,-0.5128598913,-0.4724336878,-0.5006029915,-0.7005725931,-0.7478916766,-0.6470508515,-0.5862365221,-0.4842629093,-0.3703166652,-0.5329617727,-0.5900463738,-0.5780337835,-0.4969975329,-0.6328049567,-0.6765718911,-0.7312797848,-0.711807454,"Bovine, Sheep, and Goat Fat","1502"
,,,,,,-0.5437940166,-0.4072160711,-0.4051821386,-1.116875687,-1.5600112646,-1.1822055206,-1.4585969682,-0.9877529376,-1.3094583329,-1.2202747034,-1.4058448782,-1.5364826661,-1.3648858539,-1.6700368161,-1.6686096961,-1.7053915319,-1.7049765004,-1.5187856914,-1.4974234351,-1.91409154,"Fish Oil","1504"
,,,,,,,,,,,,,,,,,,,,,,,0.52541271,0.9275134473,0.5911517304,"Other Animal Fats","1506"
-0.3625131977,-0.249019148,-0.3692189063,-0.5253500824,-0.8890923789,-0.658682987,-0.7865245221,-1.0131595541,-1.0147699104,-1.3368318984,-0.9517170347,-1.1599260627,-1.3696503096,-1.3176505476,-1.1798867268,-0.9813354995,-0.8612622595,-0.9098365885,-1.409944846,-1.1372588881,-1.1066435745,-0.8087890369,-0.9426419616,-0.8488449509,-1.1496367371,-1.3176144539,"Soybean Oil","1507"
,,,,,,,,,,,,,,,,,,,,,,-1.7103573869,-2.1119267063,-2.0727871912,-2.0166705226,"Ground Nut Oil","1508"
-1.0523629539,-1.0972034817,-1.0319142652,-1.2283193041,-1.0064357314,-1.0124567365,-1.1305482107,-1.0875152032,-1.0336013271,-0.8658238819,-0.780437857,-0.8523040654,-0.7700162503,-0.720148442,-0.7416576311,-0.8210836646,-0.7247646841,-0.632156255,-0.6982392467,-0.7802233867,-0.7146518974,-0.759132087,-0.8188422838,-0.7282507495,-0.7477629105,-0.6933672456,"Pure Olive Oil","1509"
,,,,,,,,,,,,,,,,,,,,,,,,,-0.4080185503,"Olive Oil","1510"
-2.3836052111,-2.3170003282,-2.2222180638,-2.0413274388,-1.9767184655,-1.9176278819,-2.1283112515,-2.1323782079,-2.3183248355,-2.0904706839,-2.116957412,-2.1853245024,-1.7983992267,-2.1702206261,-2.0966248939,-2.142765472,-2.1270198889,-2.2907390604,-2.1555395073,-2.0841476265,-2.1691064651,-1.9805852272,-2.1026159443,-2.2451907074,-2.2286408708,-2.009405236,"Palm Oil","1511"
-0.5239466357,-0.5459442775,-0.6026596018,-0.8221767124,-1.0628512622,-0.9633080527,-1.0578094924,-1.0463501014,-0.9990286849,-1.1171598882,-1.0919771316,-1.0324550118,-0.9867940668,-1.0395866699,-1.2867452422,-1.2188810578,-1.0339810729,-1.2681531863,-1.427569749,-1.2408832795,-1.2231546235,-1.0434958236,-1.0539404635,-0.9728538787,-0.8928608251,-0.8443409978,"Seed Oils","1512"
-2.5864357489,-2.4403138548,-2.3056749238,-1.9042549132,-1.737345349,-1.6698580511,-2.146972194,-2.3303530597,-2.3104532827,-2.1062824672,-2.0309234884,-1.9001005162,-1.8860415871,-1.8024366824,-1.7069529793,-1.6534416324,-1.6563432936,-1.7213325785,-1.7188669516,-1.5311270191,-1.4572579133,-1.3184284756,-1.3404104461,-1.703005636,-1.902983985,-1.8253427417,"Coconut Oil","1513"
0.9694025316,0.6579437495,0.5835274561,0.647474118,0.8527505973,0.8970859594,0.9006792896,0.7818690586,0.4744584136,0.466631966,0.2821650624,0.3278862509,0.310826014,0.3419800653,0.366486751,0.2699527692,0.2445615041,0.2493996709,0.2362759296,0.2922011696,0.3305451847,0.1408109399,0.2219224925,0.1587002178,0.0521320516,0.166241312,"Rapeseed Oil","1514"
-0.7829010666,-0.7470889119,-0.7530226322,-0.675003713,-0.6391873562,-0.7858335638,-0.8055101331,-1.1696322066,-1.0100036669,-1.1132878858,-1.1335391451,-1.2100428836,-1.1426974132,-1.1126297658,-1.2254707165,-1.1873209271,-1.1802798152,-1.2752130368,-1.2208167916,-0.8491606646,-0.9074542321,-0.9522164552,-1.1233104785,-1.0634708651,-1.1174277547,-0.9988047945,"Other Pure Vegetable Oils","1515"
-0.4113418883,-0.5688867031,-0.5158557169,-0.495881168,-0.515042699,-0.746554717,-0.9389283929,-1.1142548321,-1.1990768104,-0.7871397164,-1.0527768314,-1.1130166942,-1.0664299466,-1.0912279012,-1.0980362378,-1.0786904238,-1.1488058966,-1.3203283965,-1.2591242418,-1.0832128368,-1.2217912397,-1.3938789305,-1.4202673702,-1.2910279278,-1.2089997442,-1.2334258715,"Other Vegetable Oils","1516"
-0.4550493105,-0.398030267,-0.4052849399,-0.7042700476,-0.8345093884,-0.9978740687,-1.0144052312,-1.102095762,-1.1355893271,-0.9475442573,-1.0126912333,-1.0339302558,-1.0938932966,-0.9727439344,-0.9799372565,-0.9992012615,-1.0286515726,-1.0088182114,-0.9510506503,-0.9187392934,-0.9429111884,-0.8281056631,-0.6004537238,-0.8474177254,-0.8965680615,-0.8937773371,"Margarine","1517"
,,,,,,0.4122158046,0.2927506186,0.4126624504,0.2634455004,0.1516303748,0.331322615,-0.0199961376,0.1761782147,0.2436318987,0.1977702391,0.1297051111,-0.1274820655,-0.2786249472,-0.4080782497,-0.3819448024,-0.3849214885,-0.4778177755,-0.381067085,0.0967996954,0.1469409906,"Inedible Fats and Oils","1518"
,,,,,,,,,,,,,,,,0.1538841733,0.0077638839,,,0.3600500143,0.3384617725,0.2837313227,0.0534675341,0.0357738838,0.1625649223,"Glycerol","1520"
0.02817701,0.0557242311,0.030778296,0.145668206,0.1706177444,0.1067215236,0.057256685,0.041852285,0.1248577973,0.1996132495,0.2541141635,0.1894986879,0.1888250425,0.1477059976,0.1550700069,0.2765768882,0.2516679616,0.2430475885,0.3468896025,0.2552621834,0.2664617097,0.2637342327,0.2496770905,0.2817765884,0.2452743309,0.2661544846,"Sausages","1601"
-0.1156763354,-0.0682831584,-0.0998696288,-0.1649030863,-0.1786388995,-0.2557756351,-0.2750107905,-0.2005423265,-0.134275849,-0.1411773618,-0.0320124463,0.1650010911,0.1106323699,0.1044056236,-0.0647955674,-0.0014620046,-0.0260192737,0.0024250204,0.11143935,0.0821481258,-0.1237367729,-0.0912173396,-0.0992099838,0.0069544171,0.1490397655,0.0723199998,"Other Prepared Meat","1602"
-1.3880282397,-1.5022538385,-1.546408958,-1.4358616988,-1.3760534688,-1.4404299492,-1.6171960752,-1.5935376006,-1.6125375923,-1.6852834391,-1.487335127,-1.5267330216,-1.5860437883,-1.4292586369,-1.4979430256,-1.4176281843,-1.4640567206,-1.5512717148,-1.603815244,-1.5647315486,-1.58930904,-1.4545145275,-1.5270018747,-1.3926769871,-1.3944008638,-1.3331440229,"Processed Fish","1604"
-1.3178296926,-1.2065335302,-1.2329279979,-1.2010055605,-1.3487989251,-1.3915399177,-1.4838399773,-1.5116913383,-1.4521248164,-1.4587522035,-1.5114058508,-1.4257021964,-1.4201151343,-1.4437210915,-1.4784233723,-1.509250813,-1.4288758639,-1.3351994847,-1.2403517886,-1.638402229,-1.6324535548,-1.5800563691,-1.6917274807,-1.6546711002,-1.5883060947,-1.6463653645,"Processed Crustaceans","1605"
-1.3704907695,-1.4311684808,-1.4996928826,-1.594754371,-1.5111754385,-1.5778073069,-1.6283393533,-1.4570576142,-1.5414211376,-1.5479864262,-1.6154390755,-1.7935135805,-1.6889654764,-1.4903759676,-1.4784795546,-1.660043344,-1.5955174451,-1.7269234135,-1.6676288771,-1.6434360709,-1.822721962,-1.7647839246,-1.7724569829,-1.8832920715,-1.7424501057,-1.6821667131,"Raw Sugar","1701"
0.0715638127,-0.0208414007,-0.1148360782,-0.094969648,-0.1794697602,0.0909498242,-0.3069119258,-0.2464255184,-0.2400384801,-0.2271337581,-0.0450461318,0.0746080767,-0.0222803098,-0.2193546099,-0.2365985937,0.2232734383,0.1791306959,0.1113457741,0.0596825649,0.0781851913,-0.0788463701,0.0482258671,-0.2395291954,-0.2118116729,-0.1229039848,-0.0264615756,"Other Sugars","1702"
-1.5636085038,-1.5809057458,-1.5485917969,-1.5353281726,-1.5519609943,-1.3886266644,-1.5501680421,-1.495329952,-1.4911081097,-1.5969069251,-1.6366628743,-1.3960040641,-1.5289322583,-1.6197161395,-1.4518386759,-1.3757772843,-1.2650632918,-1.3428847486,-1.3193055452,-1.4479606663,-1.427109125,-1.5006432204,-1.5773800762,-1.7289316216,-1.6951441737,-1.7505534936,"Molasses","1703"
-0.3435085295,-0.4072709977,-0.5304895617,-0.5495731915,-0.5633598767,-0.6877781453,-0.6733358511,-0.759291311,-0.5932473505,-0.762517902,-0.7932087286,-0.8078746453,-0.8428060904,-0.749145184,-0.641657385,-0.5385503773,-0.4971459334,-0.5061458437,-0.4625957327,-0.4920798377,-0.4555536173,-0.5177176028,-0.5740501177,-0.5958703242,-0.4773294311,-0.3967286867,"Confectionery Sugar","1704"
